category,poem,url
AUTUMN Occasions,"ghost town road
in a cloud of red dust
a dump truck",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"wind
in the waterfall
white ghosts",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"wind in the willows
ghost of a woman
basket gathering",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"white moon
filling Death Valley
ghosts",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"ghosts
Joshua trees
shape-changing",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"dark night
old sheets turning into
Halloween ghosts",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"in the fog
ghosts by the cliffs
change into gulls",http://www.ahapoetry.com/aadoh/autocca.htm
dust devils,"moonlight
around the hot springs
dried salt",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"in healing waters
stars
old bodies",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"soul bathing
in hot springs
desert stars",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"Ley lines
lines
drawn into the earth",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"earth lines
converging
flute tones",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"walking
the line within
the mountain",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"a moonlit meadow
all the nun are dressed up
as clowns",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"a moonlit meadow
chanting women give a voice
to dark ages",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"sea meadow ridge
the broken fence moves
when the cows come home",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"heather moors
rolled r's of wind
between the boulders",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"patchwork quilt
the rumpled beds
of heather",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"clouds of fog
hovering over stems
white heather",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"voices winding
through the heather moor
patterned paths",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"Death Valley
in a bluish haze
spectral mountains",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"mountain peaks
folding in prayer
for centuries",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"desert basin
mountains washed
down flat",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"salt patterns
mountain shapes
blue twilight",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"even mountains
gentle easing into earth
Death Valley",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"alkali clouds
over lava mountains
moonrise",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"wind mountain
inverted in the crater
invisible",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"movement of a bush
an animal the wind
of mountains moving",http://www.ahapoetry.com/aadoh/auter.htm
arguments,"abandoned
a photo of someone's eyes
moving in the wind",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"one bird
its cry so human
alone",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"wrinkling up
along the shore
an old ocean",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"mom leaves
the door partly open
her many years",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"cricket shapes
arthritic knuckles
of shortened days",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"child's fingers
trace on grandma's hands
the liver spots of aging",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"an old sea crone
remembering mermaid tales
as true",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"hot flashes
blushes of youth
getting old",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"grandmother squeezing
on her driver's license
the name of many men",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"box canyon walls
being with someone
you hate",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"in box canyon
the narrow-mined couple
argue",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"after the quarrel
chewed cheeks
saying the words",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"sacred grove
a spirit trade
oaks and I",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"fairy ring
all past secrets
come to light",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"mountain wind
the spirit eye sees
traveling far",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"sunset
illumination of other worlds
clouds",http://www.ahapoetry.com/aadoh/autmood.htm
AUTUMN Occasions,"the godless month
busy with preparations
for Christmas",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"Halloween
being scared to sweep
under the bed",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"Halloween weirdness
the old fence post sprouts
a pumpkin face",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"deserted house
wild roses still have a view
of the remote coast",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"vacant stares
from the vacant house
no one looks",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"desert wind
whistling through bird bones
Indian breath",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"Navajo sandstone
face of a rock
weeping",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"emerald pools
in Navajo sandstone
Indian red",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"Navajo sandstone
fissures opening
to heaven",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"painted
on Indian cave walls
lizard eyes",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"prayer flags
ground shadows
in weird shapes",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"prayer flags
tinkling
bells",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"vehicles to heaven
pray flags surround
the used car lot",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"remembering mom
the same old fire
in an altar candle",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"an altar candle
lit for your soul journey
warms my hands",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"pumpkin pies
remembering with a grin
the Jack-o-lantern",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"light
from the pumpkin's grin
a full moon",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"moonrise
wind blows out the light
in the pumpkin",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"carved pumpkin
admiring our art the moon
comes on the porch",http://www.ahapoetry.com/aadoh/autocca.htm
dust devils,"white clouds
bury the mountains
in deepest black",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"mountains between us
holding back the dawn
hours of my longing",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"mountain caves
wind carving empty
eye sockets",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"bodies
on Indian ritual ground
wrecked cars",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"where Indians died
the carcasses of ponies
of old cars",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"Indian rocks
the night hawk's spirit
with a whir of wings",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"pages torn
from a sketchbook
far mountain ridges",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"autumn river
covering my feet wet
with golden leaves",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"quiet eddy pools
swirl at ankles in autumn
the ancient dead",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"in this light
flowing through the ages
desert river",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"fall
rocks tumble down
a dry river bed",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"white water
well-washed river
spirits",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"white ghost waves
rocky river ripples
roll upstream",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"wind rushing
into the valley
rockwater",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"the top of the rock
in the bottom of the pool
another stone",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"winding river road
the giant forest
approaches night",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"atop the mountain
mammoth rocks stare down
a smooth gray sea",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"bright sun
on the long waves of autumn
end of a day",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"night
the horizon sinks into the blue
water",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"stones
in the desert landscape
my bones",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"ascending alone
the threshold to heaven
barren rock",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"dry riverbed
in one of its rocks
dreamless sleep",http://www.ahapoetry.com/aadoh/auter.htm
arguments,"flute notes
in spirit rocks
answers",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"leaving
in a dream soul
in the lizard",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"morning cliffs
two crows play tag
with spirit shadows",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"spirit pictures
etched in sandstone
the unseen hand",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"spirit bodies
waving from cacti
plastic sacks",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"Nevada spirit lands
garbage blowing
in bushes",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"spirit in retreat
cleaning first the black stove
a cup of cold water",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"mission spirits
in swallows and pigeons
birds of paradise",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"morning light
stretches down the cliff
its spirit shape",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"waiting room
a patch of sunlight
wears out the chairs",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"recycling old glass
the rocky beach
jewel-covered coves",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"windless surf
how easily the old folks
are entertained",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"worn-down hills
folding into earth
an old dog sits",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"elephant parade
the old aunt absently fingers
her throat",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"clown's old car
when it falls apart
papa doesn't laugh",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"surprised
in the dark blood
is black",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"his hot cheeks
whitened by moonlight
the reformed poet",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"a howling wind
at the deep ache
a broken bone",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"weathered palms
the scythe well-sharpened
worn in the center",http://www.ahapoetry.com/aadoh/autmood.htm
AUTUMN Occasions,"enlightened
the jack-o-lantern
has a fat candle",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"alone
going to sleep with a grin
on the pumpkin",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"all the light
inside of a pumpkin
this dark night",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"light leaking
the grin of pumpkins
growing moldy",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"together
lifting the pumpkin
the curved stem",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"night dark
inside the pumpkin
its warm glow",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"scary Halloween
the candle in the pumpkin
goes out",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"watching our bed
the pumpkin's lid
smokes",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"bedside candle
putting it in
the pumpkin",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"shadows moving
on the bedroom wall
a pumpkin's grin",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"unable to sleep
the Jack-o-lantern watches
us all night",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"grandpa
gives the Jack-o-lantern
his snag-toothed grin",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"kite string
tightly rolled
first day of school",http://www.ahapoetry.com/aadoh/autocca.htm
AUTUMN Occasions,"just moved
the chill of giggles
in the school yard",http://www.ahapoetry.com/aadoh/autocca.htm
dust devils,"monoliths
shaping the moonlight
granite",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"moon bright
where a rock fell away
shining",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"strangers
on the city side walks
one has his laugh",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"lamplight
straightening the street
of narrow houses",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"approaching the temple
grasses rub the body
of a snake",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"logging road
cut trees that never come
to the temple",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"before the temple
lizards turn
the grass brown",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"climbing temple hill
leg muscles tighten
in our throats",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"breathless
atop the steep hill
temple pagoda",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"breathless
climbing to the pagoda
wind",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"sea winds blow
from temple copper domes
holy sunshine",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"Tibetan temple
the high-pitched hum
of an air plane",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"to our round eyes
temple splendors
a locked gate",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"temple secrets
held together
a chain link fence",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"temple fence
red and yellow prayer flags
poison ivy",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"holy smells
free in the air
between fences",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"temple dump
finding something
we could see",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"Sunday
morning light from high rocks
temples",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"curving
the sky dome
temple roof",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"making temples
a full moon
",http://www.ahapoetry.com/aadoh/auter.htm
dust devils,"timberline
granite rocks outgrowing
the trees",http://www.ahapoetry.com/aadoh/auter.htm
arguments,"an old woman
carrying a balloon
dusk lowers",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"footsteps
a language of cripples
writing",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"death by death
with the passing of a friend
my own nears",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"afternoon sun
on grandma's brown hands
star wrinkles",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"the stable roof
shingle for shingle
coming down",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"Ikebana
centered around the leaf
with worm holes",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"cracked
the antique china cup fills
a break in my lifeline",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"rented house
wishing my night gown
had all its buttons",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"autumn path
a stick talking to stone
the blind man's way",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"moonlighting
the thief employed
as security guard",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"petrified forest
you buy a souvenir
for your lover",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"your lies
as many sizes of the moon
I should believe?",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"heartless
the moon's bright body
attracts lovers",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"garlic toes
clinging to his voice
the salesman",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"prayers
our feet stuck in sands
whispering about us",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"casting doubts
clouds on the hills
on her face",http://www.ahapoetry.com/aadoh/autmood.htm
arguments,"used car salesman
a banana peel lies
three feet from his",http://www.ahapoetry.com/aadoh/autmood.htm
